txn_id,merchant_id,txn_ts,amount_inr,issuer_bank,status,failure_reason
1105,MID100036,2024-08-24 20:12:47,120.45,SBI,FAILED,INCORRECT_PIN
1106,MID100036,2024-08-24 20:12:41,128.68,SBI,SUCCESS,
1107,MID100036,2024-08-05 14:38:32,209.41,SBI,SUCCESS,
1108,MID100036,2024-08-29 20:17:43,279.26,SBI,SUCCESS,
1109,MID100036,2024-08-01 19:02:45,246.57,SBI,SUCCESS,
1110,MID100036,2024-08-11 12:58:02,401.52,SBI,SUCCESS,
1111,MID100036,2024-08-30 10:27:06,276.43,SBI,SUCCESS,
1112,MID100036,2024-08-12 22:33:50,218.45,SBI,SUCCESS,
1113,MID100036,2024-08-04 13:02:01,73.15,SBI,SUCCESS,
1114,MID100036,2024-08-03 20:34:21,197.9,SBI,SUCCESS,
1115,MID100036,2024-08-05 20:07:03,651.39,SBI,SUCCESS,
1116,MID100036,2024-08-01 19:30:20,66.69,SBI,SUCCESS,
1117,MID100036,2024-08-26 20:57:14,517.76,SBI,SUCCESS,
1118,MID100036,2024-08-30 20:29:19,126.37,SBI,SUCCESS,
1119,MID100036,2024-08-18 10:20:07,211.37,SBI,SUCCESS,
1120,MID100036,2024-08-20 19:33:18,150.58,SBI,SUCCESS,
1121,MID100036,2024-08-05 20:16:29,533.24,SBI,SUCCESS,
1122,MID100036,2024-08-11 07:05:05,736.37,SBI,FAILED,INSUFFICIENT_FUNDS
1123,MID100036,2024-08-13 20:04:51,157.07,SBI,FAILED,TECHNICAL_DECLINE
1124,MID100036,2024-08-24 17:21:17,154.83,SBI,SUCCESS,
1125,MID100036,2024-08-26 12:20:56,278.51,SBI,SUCCESS,
1126,MID100036,2024-08-18 17:24:06,247.77,SBI,SUCCESS,
1127,MID100036,2024-08-26 10:31:48,134.41,SBI,SUCCESS,
1128,MID100036,2024-08-11 19:05:25,99.46,SBI,SUCCESS,
1129,MID100036,2024-08-29 16:47:02,55.8,SBI,SUCCESS,
1130,MID100036,2024-08-09 05:46:44,147.4,SBI,SUCCESS,
1131,MID100036,2024-08-04 09:12:43,617.4,SBI,SUCCESS,
1132,MID100036,2024-08-31 21:14:56,224.31,SBI,SUCCESS,
1133,MID100036,2024-08-12 13:46:54,236.46,SBI,SUCCESS,
1134,MID100036,2024-08-25 15:12:47,82.47,SBI,SUCCESS,
1135,MID100036,2024-08-12 18:39:12,192.37,SBI,SUCCESS,
1136,MID100036,2024-08-17 11:12:48,329.49,SBI,SUCCESS,
1137,MID100036,2024-08-31 19:01:30,147.17,SBI,SUCCESS,
1138,MID100036,2024-08-04 12:28:24,452.19,SBI,SUCCESS,
1139,MID100036,2024-08-10 01:37:48,503.33,SBI,SUCCESS,
1140,MID100036,2024-08-03 21:16:46,417.66,SBI,SUCCESS,
1141,MID100036,2024-08-10 19:18:34,417.89,SBI,SUCCESS,
1142,MID100036,2024-08-19 11:14:17,145.5,SBI,SUCCESS,
1143,MID100036,2024-08-09 12:06:08,285.79,SBI,SUCCESS,
1144,MID100036,2024-08-15 09:06:33,261.47,SBI,SUCCESS,
1145,MID100036,2024-08-25 18:39:45,506.19,ICICI,FAILED,INSUFFICIENT_FUNDS
1146,MID100036,2024-08-23 14:37:36,408.35,ICICI,SUCCESS,
1147,MID100036,2024-08-15 02:42:27,363.38,ICICI,SUCCESS,
1148,MID100036,2024-08-22 02:39:16,189.38,ICICI,SUCCESS,
1149,MID100036,2024-08-18 18:12:04,88.07,ICICI,SUCCESS,
1150,MID100036,2024-08-21 19:51:03,107.82,ICICI,FAILED,INSUFFICIENT_FUNDS
1151,MID100036,2024-08-04 12:07:59,300.69,AXIS,SUCCESS,
1152,MID100036,2024-08-14 20:53:16,109.32,AXIS,SUCCESS,
1153,MID100036,2024-08-07 14:50:44,206.15,AXIS,SUCCESS,
1154,MID100036,2024-08-02 08:58:19,1008.3,AXIS,SUCCESS,
1155,MID100036,2024-08-19 20:31:31,366.55,AXIS,SUCCESS,
1156,MID100036,2024-08-23 21:29:39,178.06,AXIS,SUCCESS,
1157,MID100036,2024-08-05 21:20:21,205.35,AXIS,SUCCESS,
1158,MID100036,2024-08-21 18:05:16,500.63,AXIS,SUCCESS,
1159,MID100036,2024-08-09 18:06:10,822.94,AXIS,SUCCESS,
1160,MID100036,2024-08-26 13:18:38,146.19,AXIS,SUCCESS,
1161,MID100036,2024-08-29 22:20:56,130.95,AXIS,SUCCESS,
1162,MID100036,2024-08-29 16:08:45,506.79,AXIS,SUCCESS,
1163,MID100036,2024-08-12 12:05:16,207.94,AXIS,SUCCESS,
1164,MID100036,2024-08-27 19:06:24,166.75,AXIS,SUCCESS,
1165,MID100036,2024-08-05 19:33:28,92.55,PNB,SUCCESS,
1166,MID100036,2024-08-18 21:46:57,254.07,PNB,SUCCESS,
1167,MID100036,2024-08-05 12:49:15,580.3,PNB,SUCCESS,
1168,MID100036,2024-08-18 18:56:58,180.51,PNB,SUCCESS,
1169,MID100036,2024-08-31 18:06:29,736.41,PNB,SUCCESS,
1170,MID100036,2024-08-23 12:46:32,511.1,PNB,SUCCESS,
1171,MID100036,2024-08-06 15:18:42,498.24,BOB,SUCCESS,
1172,MID100036,2024-08-18 09:35:47,370.73,BOB,SUCCESS,
1173,MID100036,2024-08-26 11:33:42,245.18,BOB,SUCCESS,
1174,MID100036,2024-08-20 22:11:22,166.8,BOB,SUCCESS,
1175,MID100036,2024-08-02 23:02:23,155.95,BOB,SUCCESS,
1176,MID100036,2024-08-25 18:34:05,274.82,BOB,SUCCESS,
1177,MID100036,2024-08-20 13:16:54,351.5,BOB,SUCCESS,
1178,MID100036,2024-08-12 21:15:33,122.12,BOB,SUCCESS,
1179,MID100036,2024-08-28 20:50:00,182.8,BOB,SUCCESS,
1180,MID100036,2024-08-13 20:33:22,280.22,BOB,SUCCESS,
1181,MID100036,2024-08-24 02:11:50,160.74,BOB,SUCCESS,
1182,MID100036,2024-08-24 13:59:58,459.58,BOB,SUCCESS,
1183,MID100036,2024-08-25 19:27:01,90.83,BOB,SUCCESS,
1184,MID100036,2024-08-31 13:36:54,211.51,BOB,SUCCESS,
1185,MID100036,2024-08-02 19:45:39,490.47,BOB,SUCCESS,
1186,MID100036,2024-08-18 21:39:51,170.98,BOB,SUCCESS,
1187,MID100036,2024-08-31 19:21:04,89.46,BOB,SUCCESS,
1188,MID100036,2024-08-18 19:51:37,451.23,BOB,SUCCESS,
1189,MID100036,2024-08-08 21:49:28,306.56,BOB,SUCCESS,
1190,MID100036,2024-08-28 00:17:37,45.5,BOB,SUCCESS,
1191,MID100036,2024-08-18 09:41:13,429.2,CANARA,SUCCESS,
1192,MID100036,2024-08-03 13:34:55,141.35,UNION,SUCCESS,
1193,MID100036,2024-08-21 19:51:25,151.68,UNION,SUCCESS,
1194,MID100036,2024-08-24 19:49:48,589.2,UNION,SUCCESS,
1195,MID100036,2024-08-26 20:56:00,406.35,UNION,SUCCESS,
1196,MID100036,2024-08-17 19:08:19,312.84,UNION,SUCCESS,
1197,MID100036,2024-08-11 17:13:51,628.81,UNION,FAILED,INCORRECT_PIN
1198,MID100036,2024-08-06 19:02:44,221.6,UNION,SUCCESS,
1199,MID100036,2024-08-01 20:50:22,781.05,UNION,SUCCESS,
1200,MID100036,2024-08-24 17:09:21,129.6,UNION,SUCCESS,
1201,MID100036,2024-08-23 19:43:37,726.95,UNION,SUCCESS,
1202,MID100036,2024-08-01 20:27:43,107.23,YES,SUCCESS,
1203,MID100036,2024-08-11 12:36:37,164.31,YES,SUCCESS,
1204,MID100036,2024-08-18 12:45:25,194.99,YES,SUCCESS,
1205,MID100036,2024-08-11 16:43:24,115.65,YES,SUCCESS,
1206,MID100036,2024-08-22 16:03:51,114.07,YES,SUCCESS,
1207,MID100036,2024-08-23 20:30:10,153.64,AU_SFB,SUCCESS,
1208,MID100036,2024-08-05 12:28:05,75.35,RRB_GRAMIN,SUCCESS,
1209,MID100036,2024-08-30 08:37:23,77.41,RRB_GRAMIN,SUCCESS,
1210,MID100036,2024-08-30 18:39:09,132.6,RRB_GRAMIN,FAILED,INSUFFICIENT_FUNDS
1211,MID100038,2024-08-06 19:25:13,72.86,HDFC,SUCCESS,
1212,MID100038,2024-08-16 22:16:09,87.28,HDFC,SUCCESS,
1213,MID100038,2024-08-03 15:34:55,151.17,HDFC,SUCCESS,
1214,MID100038,2024-08-26 15:15:32,69.59,HDFC,SUCCESS,
1215,MID100038,2024-08-28 21:51:55,131.7,HDFC,SUCCESS,
1216,MID100038,2024-08-09 21:20:42,51.28,HDFC,SUCCESS,
1217,MID100038,2024-08-10 12:24:08,146.62,HDFC,SUCCESS,
1218,MID100038,2024-08-09 19:09:31,199.01,SBI,FAILED,TECHNICAL_DECLINE
1219,MID100038,2024-08-26 09:02:14,174.12,SBI,SUCCESS,
1220,MID100038,2024-08-09 08:07:21,184.37,ICICI,SUCCESS,
1221,MID100038,2024-08-23 18:35:02,230.81,ICICI,FAILED,TECHNICAL_DECLINE
1222,MID100038,2024-08-19 08:05:09,39.56,ICICI,SUCCESS,
1223,MID100038,2024-08-02 10:53:41,51.42,ICICI,SUCCESS,
1224,MID100038,2024-08-23 16:19:11,101.48,ICICI,SUCCESS,
1225,MID100038,2024-08-20 16:15:19,610.69,AXIS,SUCCESS,
1226,MID100038,2024-08-06 12:47:07,116.18,AXIS,SUCCESS,
1227,MID100038,2024-08-02 08:24:27,410.28,KOTAK,SUCCESS,
1228,MID100038,2024-08-21 16:50:07,75.8,UNION,SUCCESS,
1229,MID100039,2024-08-16 15:32:33,113.94,SBI,FAILED,INCORRECT_PIN
1230,MID100039,2024-08-03 20:38:01,294.08,SBI,SUCCESS,
1231,MID100039,2024-08-22 13:58:04,592.75,ICICI,SUCCESS,
1232,MID100039,2024-08-21 16:31:59,255.42,PNB,SUCCESS,
1233,MID100039,2024-08-06 20:33:31,132.49,UNION,SUCCESS,
1234,MID100039,2024-08-06 18:36:10,296.26,UNION,SUCCESS,
1235,MID100039,2024-08-13 20:02:49,110.91,UNION,SUCCESS,
1236,MID100039,2024-08-16 12:34:55,128.88,YES,SUCCESS,
1237,MID100039,2024-08-15 19:48:31,89.43,YES,SUCCESS,
1238,MID100040,2024-08-19 12:22:38,83.91,HDFC,SUCCESS,
1239,MID100040,2024-08-01 18:09:15,203.27,SBI,SUCCESS,
1240,MID100040,2024-08-17 17:34:14,131.44,AXIS,SUCCESS,
1241,MID100040,2024-08-23 12:38:15,131.82,KOTAK,SUCCESS,
1242,MID100040,2024-08-13 07:46:55,191.93,KOTAK,SUCCESS,
1243,MID100040,2024-08-29 09:41:55,57.05,KOTAK,SUCCESS,
1244,MID100040,2024-08-07 10:42:25,98.73,KOTAK,SUCCESS,
1245,MID100040,2024-08-11 11:08:25,74.19,KOTAK,SUCCESS,
1246,MID100040,2024-08-29 09:20:54,226.66,KOTAK,SUCCESS,
1247,MID100040,2024-08-22 09:27:07,206.77,RRB_GRAMIN,FAILED,ISSUER_DOWN
1248,MID100041,2024-08-04 21:46:56,2606.57,KOTAK,SUCCESS,
1249,MID100043,2024-08-30 18:50:28,270.96,HDFC,SUCCESS,
1250,MID100043,2024-08-28 21:53:17,538.6,HDFC,SUCCESS,
1251,MID100043,2024-08-18 14:31:24,139.54,HDFC,SUCCESS,
1252,MID100043,2024-08-28 16:30:20,140.1,HDFC,SUCCESS,
1253,MID100043,2024-08-26 12:16:24,193.45,HDFC,SUCCESS,
1254,MID100043,2024-08-30 20:31:50,1328.08,HDFC,SUCCESS,
1255,MID100043,2024-08-27 22:19:46,1333.78,HDFC,SUCCESS,
1256,MID100043,2024-08-16 19:13:54,114.37,HDFC,FAILED,INCORRECT_PIN
1257,MID100043,2024-08-20 07:07:04,137.76,HDFC,SUCCESS,
1258,MID100043,2024-08-08 18:53:19,202.8,HDFC,SUCCESS,
1259,MID100043,2024-08-22 15:48:06,289.75,HDFC,SUCCESS,
1260,MID100043,2024-08-17 21:24:06,273.02,HDFC,SUCCESS,
1261,MID100043,2024-08-24 18:28:08,532.13,HDFC,SUCCESS,
1262,MID100043,2024-08-26 19:49:23,231.27,HDFC,SUCCESS,
1263,MID100043,2024-08-04 18:33:21,148.94,HDFC,SUCCESS,
1264,MID100043,2024-08-23 14:11:22,356.05,HDFC,SUCCESS,
1265,MID100043,2024-08-08 17:34:02,366.88,HDFC,SUCCESS,
1266,MID100043,2024-08-22 18:00:55,229.91,HDFC,SUCCESS,
1267,MID100043,2024-08-07 15:37:35,169.42,HDFC,SUCCESS,
1268,MID100043,2024-08-22 12:02:26,1233.49,HDFC,SUCCESS,
1269,MID100043,2024-08-10 09:57:09,277.6,HDFC,SUCCESS,
1270,MID100043,2024-08-21 18:24:29,263.32,SBI,SUCCESS,
1271,MID100043,2024-08-04 10:39:18,116.95,SBI,SUCCESS,
1272,MID100043,2024-08-05 18:50:01,496.4,SBI,SUCCESS,
1273,MID100043,2024-08-13 18:18:42,703.82,SBI,SUCCESS,
1274,MID100043,2024-08-21 11:18:19,1089.9,ICICI,SUCCESS,
1275,MID100043,2024-08-29 18:08:37,250.08,ICICI,SUCCESS,
1276,MID100043,2024-08-16 20:12:10,716.86,ICICI,SUCCESS,
1277,MID100043,2024-08-20 14:25:42,161.26,ICICI,SUCCESS,
1278,MID100043,2024-08-08 11:04:02,981.51,ICICI,SUCCESS,
1279,MID100043,2024-08-06 14:51:18,4766.62,ICICI,SUCCESS,
1280,MID100043,2024-08-24 18:15:31,533.81,ICICI,SUCCESS,
1281,MID100043,2024-08-04 10:03:11,168.83,ICICI,SUCCESS,
1282,MID100043,2024-08-17 18:05:33,127.47,AXIS,SUCCESS,
1283,MID100043,2024-08-26 10:42:23,314.49,AXIS,SUCCESS,
1284,MID100043,2024-08-27 01:16:06,888.31,AXIS,SUCCESS,
1285,MID100043,2024-08-07 08:55:15,120.11,AXIS,SUCCESS,
1286,MID100043,2024-08-12 12:55:35,419.78,AXIS,SUCCESS,
1287,MID100043,2024-08-25 18:45:47,287.71,AXIS,SUCCESS,
1288,MID100043,2024-08-19 19:57:44,152.38,AXIS,SUCCESS,
1289,MID100043,2024-08-23 11:17:52,194.01,AXIS,SUCCESS,
1290,MID100043,2024-08-21 15:47:53,348.62,KOTAK,SUCCESS,
1291,MID100043,2024-08-07 23:42:48,208.69,KOTAK,SUCCESS,
1292,MID100043,2024-08-31 06:52:54,385.49,UNION,SUCCESS,
1293,MID100043,2024-08-17 18:32:46,533.07,UNION,SUCCESS,
1294,MID100043,2024-08-21 15:08:28,283.8,UNION,FAILED,INSUFFICIENT_FUNDS
1295,MID100043,2024-08-25 04:24:04,116.84,IDFC,SUCCESS,
1296,MID100045,2024-08-31 01:37:05,71.29,HDFC,SUCCESS,
1297,MID100045,2024-08-04 21:33:47,97.03,SBI,SUCCESS,
1298,MID100045,2024-08-26 11:49:25,65.27,AXIS,SUCCESS,
1299,MID100045,2024-08-30 15:39:43,20.31,AXIS,SUCCESS,
1300,MID100045,2024-08-31 17:15:21,171.97,AXIS,SUCCESS,
1301,MID100045,2024-08-11 19:20:19,161.04,AXIS,SUCCESS,
1302,MID100045,2024-08-30 07:04:34,152.06,AXIS,SUCCESS,
1303,MID100045,2024-08-25 19:26:33,111.29,KOTAK,SUCCESS,
1304,MID100045,2024-08-20 07:07:22,143.84,KOTAK,SUCCESS,
1305,MID100045,2024-08-22 06:31:41,449.64,KOTAK,FAILED,INSUFFICIENT_FUNDS
1306,MID100045,2024-08-25 11:37:16,304.27,PNB,FAILED,ISSUER_DOWN
1307,MID100045,2024-08-16 13:32:11,87.2,BOB,SUCCESS,
1308,MID100045,2024-08-14 14:02:12,52.1,UNION,SUCCESS,
1309,MID100045,2024-08-06 09:43:46,628.89,YES,SUCCESS,
1310,MID100045,2024-08-16 18:21:40,130.19,AU_SFB,SUCCESS,
1311,MID100045,2024-08-12 17:14:58,94.45,AU_SFB,SUCCESS,
1312,MID100049,2024-08-26 20:03:33,275.21,SBI,SUCCESS,
1313,MID100049,2024-08-06 18:16:42,1114.57,ICICI,SUCCESS,
1314,MID100049,2024-08-13 18:47:01,515.39,IDFC,SUCCESS,
1315,MID100050,2024-08-26 10:26:47,57.92,HDFC,SUCCESS,
1316,MID100050,2024-08-19 13:25:17,72.05,SBI,SUCCESS,
1317,MID100050,2024-08-05 10:47:01,59.6,SBI,SUCCESS,
1318,MID100050,2024-08-04 13:28:06,48.68,SBI,SUCCESS,
1319,MID100050,2024-08-04 12:49:22,90.08,SBI,SUCCESS,
1320,MID100050,2024-08-04 17:48:45,76.81,SBI,SUCCESS,
1321,MID100050,2024-08-23 16:30:33,58.27,SBI,SUCCESS,
1322,MID100050,2024-08-23 16:20:29,230.13,SBI,SUCCESS,
1323,MID100050,2024-08-19 20:56:24,140.84,SBI,SUCCESS,
1324,MID100050,2024-08-04 09:00:47,41.97,SBI,SUCCESS,
1325,MID100050,2024-08-14 14:23:54,197.05,SBI,SUCCESS,
1326,MID100050,2024-08-13 11:52:16,37.38,SBI,SUCCESS,
1327,MID100050,2024-08-13 16:16:08,86.77,SBI,SUCCESS,
1328,MID100050,2024-08-11 18:02:23,237.2,SBI,SUCCESS,
1329,MID100050,2024-08-01 05:24:51,173.55,SBI,SUCCESS,
1330,MID100050,2024-08-09 18:18:04,117.81,SBI,SUCCESS,
1331,MID100050,2024-08-17 17:20:05,35.53,SBI,SUCCESS,
1332,MID100050,2024-08-17 18:38:20,78.32,ICICI,SUCCESS,
1333,MID100050,2024-08-03 22:55:10,260.67,ICICI,SUCCESS,
1334,MID100050,2024-08-11 05:42:37,59.14,ICICI,SUCCESS,
1335,MID100050,2024-08-02 15:30:02,206.36,ICICI,SUCCESS,
1336,MID100050,2024-08-14 21:51:52,123.78,ICICI,SUCCESS,
1337,MID100050,2024-08-22 08:36:40,284.16,ICICI,FAILED,USER_CANCELLED
1338,MID100050,2024-08-14 16:13:13,33.45,ICICI,SUCCESS,
1339,MID100050,2024-08-02 10:05:36,14.04,ICICI,SUCCESS,
1340,MID100050,2024-08-03 05:35:20,46.68,ICICI,SUCCESS,
1341,MID100050,2024-08-15 06:34:05,125.55,ICICI,SUCCESS,
1342,MID100050,2024-08-26 13:52:46,163.28,KOTAK,SUCCESS,
1343,MID100050,2024-08-08 09:48:31,36.65,PNB,SUCCESS,
1344,MID100050,2024-08-27 16:35:08,70.0,PNB,FAILED,INSUFFICIENT_FUNDS
1345,MID100050,2024-08-13 13:43:58,59.76,CANARA,SUCCESS,
1346,MID100050,2024-08-15 15:43:52,11.7,UNION,SUCCESS,
1347,MID100050,2024-08-08 11:29:49,129.67,YES,SUCCESS,
1348,MID100054,2024-08-29 06:44:48,488.73,HDFC,SUCCESS,
1349,MID100054,2024-08-07 05:06:41,303.91,HDFC,FAILED,INSUFFICIENT_FUNDS
1350,MID100054,2024-08-28 07:11:26,481.38,HDFC,SUCCESS,
1351,MID100054,2024-08-15 17:51:33,463.28,HDFC,SUCCESS,
1352,MID100054,2024-08-23 15:59:39,563.71,HDFC,SUCCESS,
1353,MID100054,2024-08-09 17:12:49,1242.7,HDFC,SUCCESS,
1354,MID100054,2024-08-17 14:54:28,737.42,HDFC,SUCCESS,
1355,MID100054,2024-08-13 21:59:38,520.67,HDFC,SUCCESS,
1356,MID100054,2024-08-04 14:26:58,512.05,HDFC,SUCCESS,
1357,MID100054,2024-08-21 20:55:13,326.27,HDFC,SUCCESS,
1358,MID100054,2024-08-04 17:29:51,505.74,HDFC,SUCCESS,
1359,MID100054,2024-08-08 09:48:55,693.14,HDFC,SUCCESS,
1360,MID100054,2024-08-28 09:17:20,771.52,HDFC,SUCCESS,
1361,MID100054,2024-08-04 04:10:07,266.2,HDFC,SUCCESS,
1362,MID100054,2024-08-24 07:06:59,1155.38,HDFC,SUCCESS,
1363,MID100054,2024-08-10 15:27:19,351.06,HDFC,SUCCESS,
1364,MID100054,2024-08-27 21:34:25,440.93,HDFC,SUCCESS,
1365,MID100054,2024-08-18 12:42:23,316.64,HDFC,SUCCESS,
1366,MID100054,2024-08-15 09:53:06,1056.77,HDFC,SUCCESS,
1367,MID100054,2024-08-15 13:51:11,711.01,HDFC,SUCCESS,
1368,MID100054,2024-08-06 13:35:48,596.5,HDFC,FAILED,INCORRECT_PIN
1369,MID100054,2024-08-19 16:15:17,561.02,HDFC,SUCCESS,
1370,MID100054,2024-08-12 16:35:55,465.09,HDFC,SUCCESS,
1371,MID100054,2024-08-29 21:26:03,369.17,HDFC,SUCCESS,
1372,MID100054,2024-08-04 13:36:07,468.34,HDFC,SUCCESS,
1373,MID100054,2024-08-01 07:21:40,333.02,HDFC,SUCCESS,
1374,MID100054,2024-08-12 07:23:30,768.2,HDFC,SUCCESS,
1375,MID100054,2024-08-01 10:27:51,427.04,SBI,SUCCESS,
1376,MID100054,2024-08-14 14:14:21,591.99,SBI,SUCCESS,
1377,MID100054,2024-08-29 17:10:59,343.12,SBI,SUCCESS,
1378,MID100054,2024-08-17 17:26:13,327.39,SBI,SUCCESS,
1379,MID100054,2024-08-22 08:08:12,608.13,SBI,SUCCESS,
1380,MID100054,2024-08-18 08:44:02,362.27,SBI,SUCCESS,
1381,MID100054,2024-08-03 19:32:10,182.19,SBI,SUCCESS,
1382,MID100054,2024-08-25 09:48:20,196.94,SBI,SUCCESS,
1383,MID100054,2024-08-05 07:10:04,477.93,SBI,SUCCESS,
1384,MID100054,2024-08-14 06:38:12,1501.65,SBI,SUCCESS,
1385,MID100054,2024-08-29 08:35:13,1005.99,ICICI,SUCCESS,
1386,MID100054,2024-08-05 16:56:08,515.49,ICICI,SUCCESS,
1387,MID100054,2024-08-09 21:16:51,416.0,ICICI,SUCCESS,
1388,MID100054,2024-08-13 20:24:52,664.31,ICICI,SUCCESS,
1389,MID100054,2024-08-01 08:30:58,398.73,ICICI,SUCCESS,
1390,MID100054,2024-08-24 01:26:38,422.3,ICICI,SUCCESS,
1391,MID100054,2024-08-13 21:34:00,1378.95,ICICI,SUCCESS,
1392,MID100054,2024-08-26 23:56:13,466.67,ICICI,SUCCESS,
1393,MID100054,2024-08-24 07:01:49,261.4,ICICI,FAILED,ISSUER_DOWN
1394,MID100054,2024-08-02 07:54:20,523.07,ICICI,SUCCESS,
1395,MID100054,2024-08-08 09:25:46,486.19,ICICI,SUCCESS,
1396,MID100054,2024-08-22 20:00:31,1128.66,ICICI,SUCCESS,
1397,MID100054,2024-08-30 19:55:15,416.4,ICICI,SUCCESS,
1398,MID100054,2024-08-22 17:21:20,717.98,ICICI,SUCCESS,
1399,MID100054,2024-08-01 08:42:16,303.48,ICICI,SUCCESS,
1400,MID100054,2024-08-22 09:45:32,671.66,ICICI,SUCCESS,
1401,MID100054,2024-08-11 18:04:38,405.47,ICICI,SUCCESS,
1402,MID100054,2024-08-15 17:51:50,858.16,ICICI,SUCCESS,
1403,MID100054,2024-08-04 15:29:13,156.29,ICICI,SUCCESS,
1404,MID100054,2024-08-24 11:45:40,556.53,ICICI,SUCCESS,
1405,MID100054,2024-08-13 07:48:03,461.75,ICICI,SUCCESS,
1406,MID100054,2024-08-29 17:47:45,238.75,ICICI,SUCCESS,
1407,MID100054,2024-08-02 06:10:29,855.92,ICICI,SUCCESS,
1408,MID100054,2024-08-16 11:37:21,454.31,ICICI,SUCCESS,
1409,MID100054,2024-08-20 18:21:42,351.65,ICICI,SUCCESS,
1410,MID100054,2024-08-02 05:07:40,238.09,AXIS,SUCCESS,
1411,MID100054,2024-08-22 09:01:03,1437.47,AXIS,SUCCESS,
1412,MID100054,2024-08-31 19:30:09,872.61,AXIS,SUCCESS,
1413,MID100054,2024-08-25 10:03:09,867.15,AXIS,SUCCESS,
1414,MID100054,2024-08-12 20:21:28,872.88,AXIS,SUCCESS,
1415,MID100054,2024-08-07 16:33:00,430.82,AXIS,SUCCESS,
1416,MID100054,2024-08-03 09:29:16,566.6,AXIS,SUCCESS,
1417,MID100054,2024-08-27 18:54:00,550.17,AXIS,FAILED,INCORRECT_PIN
1418,MID100054,2024-08-23 17:18:54,380.81,AXIS,FAILED,INCORRECT_PIN
1419,MID100054,2024-08-29 13:55:54,670.94,AXIS,SUCCESS,
1420,MID100054,2024-08-31 18:09:10,773.06,AXIS,SUCCESS,
1421,MID100054,2024-08-21 06:53:39,609.62,AXIS,SUCCESS,
1422,MID100054,2024-08-21 07:54:28,602.51,AXIS,SUCCESS,
1423,MID100054,2024-08-06 19:39:35,686.96,AXIS,SUCCESS,
1424,MID100054,2024-08-14 09:59:44,356.06,AXIS,SUCCESS,
1425,MID100054,2024-08-20 06:32:10,1011.73,AXIS,SUCCESS,
1426,MID100054,2024-08-15 09:39:33,1954.46,AXIS,SUCCESS,
1427,MID100054,2024-08-24 18:05:49,292.16,AXIS,SUCCESS,
1428,MID100054,2024-08-02 12:39:32,371.46,AXIS,SUCCESS,
1429,MID100054,2024-08-17 11:50:41,214.85,AXIS,SUCCESS,
1430,MID100054,2024-08-15 12:15:26,762.68,AXIS,SUCCESS,
1431,MID100054,2024-08-07 07:57:45,520.52,AXIS,SUCCESS,
1432,MID100054,2024-08-21 11:00:00,195.33,AXIS,SUCCESS,
1433,MID100054,2024-08-07 14:37:56,495.7,AXIS,SUCCESS,
1434,MID100054,2024-08-21 19:29:57,300.94,AXIS,SUCCESS,
1435,MID100054,2024-08-15 21:26:58,799.45,AXIS,SUCCESS,
1436,MID100054,2024-08-11 23:03:35,573.44,AXIS,SUCCESS,
1437,MID100054,2024-08-24 12:21:01,407.92,AXIS,FAILED,TIMEOUT
1438,MID100054,2024-08-11 18:00:33,326.28,AXIS,SUCCESS,
1439,MID100054,2024-08-22 21:04:20,327.46,KOTAK,FAILED,USER_CANCELLED
1440,MID100054,2024-08-10 09:50:50,834.47,KOTAK,SUCCESS,
1441,MID100054,2024-08-06 21:32:05,868.28,KOTAK,SUCCESS,
1442,MID100054,2024-08-13 19:33:49,511.06,KOTAK,SUCCESS,
1443,MID100054,2024-08-23 15:49:07,617.18,KOTAK,SUCCESS,
1444,MID100054,2024-08-24 07:42:37,570.24,KOTAK,SUCCESS,
1445,MID100054,2024-08-04 07:29:14,271.12,KOTAK,SUCCESS,
1446,MID100054,2024-08-21 17:40:19,312.49,KOTAK,SUCCESS,
1447,MID100054,2024-08-14 11:55:10,507.15,KOTAK,SUCCESS,
1448,MID100054,2024-08-08 09:21:46,391.97,KOTAK,SUCCESS,
1449,MID100054,2024-08-17 18:12:42,385.77,KOTAK,SUCCESS,
1450,MID100054,2024-08-03 07:43:03,266.47,KOTAK,SUCCESS,
1451,MID100054,2024-08-22 17:49:45,713.03,KOTAK,SUCCESS,
1452,MID100054,2024-08-17 03:24:43,536.01,KOTAK,SUCCESS,
1453,MID100054,2024-08-05 18:46:59,751.79,KOTAK,SUCCESS,
1454,MID100054,2024-08-08 09:37:33,826.62,KOTAK,SUCCESS,
1455,MID100054,2024-08-01 08:31:00,950.29,KOTAK,SUCCESS,
1456,MID100054,2024-08-28 14:39:49,355.85,KOTAK,SUCCESS,
1457,MID100054,2024-08-17 20:48:37,576.53,KOTAK,SUCCESS,
1458,MID100054,2024-08-30 05:04:46,309.19,KOTAK,SUCCESS,
1459,MID100054,2024-08-03 16:04:34,1163.31,KOTAK,SUCCESS,
1460,MID100054,2024-08-29 17:39:59,503.25,PNB,SUCCESS,
1461,MID100054,2024-08-17 17:26:54,693.59,PNB,SUCCESS,
1462,MID100054,2024-08-12 05:45:21,482.95,PNB,SUCCESS,
1463,MID100054,2024-08-14 15:13:31,626.16,PNB,SUCCESS,
1464,MID100054,2024-08-13 18:16:30,524.1,PNB,SUCCESS,
1465,MID100054,2024-08-04 07:50:15,716.6,PNB,SUCCESS,
1466,MID100054,2024-08-12 06:52:18,612.74,PNB,FAILED,INCORRECT_PIN
